source_url,target_url,status_code
/frederick-md/,/mattress-removal/maryland/frederick/,301
/woodbury-mn,/mattress-removal/minnesota/minneapolis/woodbury/,301
/woodbury-mn/,/mattress-removal/minnesota/minneapolis/woodbury/,301
/Huntsville-AL,/mattress-removal/alabama/huntsville/,301
/Huntsville-AL/,/mattress-removal/alabama/huntsville/,301
/vineland-nj,/mattress-removal/new-jersey/vineland/,301
/vineland-nj/,/mattress-removal/new-jersey/vineland/,301
/porterville-ca,/mattress-removal/california/porterville/,301
/porterville-ca/,/mattress-removal/california/porterville/,301
/malden-ma,/mattress-removal/massachusetts/boston/malden/,301
/malden-ma/,/mattress-removal/massachusetts/boston/malden/,301
/grand-rapids-mi,/mattress-removal/michigan/grand-rapids/,301
/grand-rapids-mi/,/mattress-removal/michigan/grand-rapids/,301
/eagan-mn,/mattress-removal/minnesota/minneapolis/eagan/,301
/eagan-mn/,/mattress-removal/minnesota/minneapolis/eagan/,301
/oshkosh-wi,/mattress-removal/wisconsin/oshkosh/,301
/oshkosh-wi/,/mattress-removal/wisconsin/oshkosh/,301
/lima-oh,/mattress-removal/ohio/lima/,301
/lima-oh/,/mattress-removal/ohio/lima/,301
/Cincinnati-OH,/mattress-removal/ohio/cincinnati/,301
/Cincinnati-OH/,/mattress-removal/ohio/cincinnati/,301
/jersey-city-nj,/mattress-removal/new-jersey/jersey-city/,301
/jersey-city-nj/,/mattress-removal/new-jersey/jersey-city/,301
/great-falls-mt,/mattress-removal/montana/great-falls/,301
/great-falls-mt/,/mattress-removal/montana/great-falls/,301
/paterson-nj,/mattress-removal/new-jersey/paterson/,301
/paterson-nj/,/mattress-removal/new-jersey/paterson/,301
/west-palm-beach-fl,/mattress-removal/florida/west-palm-beach/,301
/west-palm-beach-fl/,/mattress-removal/florida/west-palm-beach/,301
/murray-ut,/mattress-removal/utah/salt-lake-city/murray/,301
/murray-ut/,/mattress-removal/utah/salt-lake-city/murray/,301
/evansville-in,/mattress-removal/indiana/evansville/,301
/evansville-in/,/mattress-removal/indiana/evansville/,301
/eau-claire-wi,/mattress-removal/wisconsin/eau-claire/,301
/eau-claire-wi/,/mattress-removal/wisconsin/eau-claire/,301
/lincoln-ne,/mattress-removal/nebraska/lincoln/,301
/lincoln-ne/,/mattress-removal/nebraska/lincoln/,301
/palo-alto-ca,/mattress-removal/california/san-francisco/palo-alto/,301
/palo-alto-ca/,/mattress-removal/california/san-francisco/palo-alto/,301
/auburn-wa,/mattress-removal/washington/seattle/auburn/,301
/auburn-wa/,/mattress-removal/washington/seattle/auburn/,301
/Gresham-OR,/mattress-removal/oregon/portland/gresham/,301
/Gresham-OR/,/mattress-removal/oregon/portland/gresham/,301
/sterling-heights-mi,/mattress-removal/michigan/detroit/sterling-heights/,301
/sterling-heights-mi/,/mattress-removal/michigan/detroit/sterling-heights/,301
/Springdale-AR,/mattress-removal/arkansas/springdale/,301
/Springdale-AR/,/mattress-removal/arkansas/springdale/,301
/albuquerque-nm,/mattress-removal/new-mexico/albuquerque/,301
/albuquerque-nm/,/mattress-removal/new-mexico/albuquerque/,301
/saint-cloud-mn,/mattress-removal/minnesota/st-cloud/,301
/saint-cloud-mn/,/mattress-removal/minnesota/st-cloud/,301
/Lubbock-TX,/mattress-removal/texas/lubbock/,301
/Lubbock-TX/,/mattress-removal/texas/lubbock/,301
/Harlingen-TX,/mattress-removal/texas/harlingen/,301
/Harlingen-TX/,/mattress-removal/texas/harlingen/,301
/norman-ok,/mattress-removal/oklahoma/norman/,301
/norman-ok/,/mattress-removal/oklahoma/norman/,301
/san-angelo-tx,/mattress-removal/texas/san-angelo/,301
/san-angelo-tx/,/mattress-removal/texas/san-angelo/,301
/Lewisville-TX,/mattress-removal/texas/dallas/lewisville/,301
/Lewisville-TX/,/mattress-removal/texas/dallas/lewisville/,301
/helena-mt,/mattress-removal/montana/helena/,301
/helena-mt/,/mattress-removal/montana/helena/,301
/Altoona-PA,/mattress-removal/pennsylvania/altoona/,301
/Altoona-PA/,/mattress-removal/pennsylvania/altoona/,301
/lake-charles-la,/mattress-removal/louisiana/lake-charles/,301
/lake-charles-la/,/mattress-removal/louisiana/lake-charles/,301
/Minneapolis-MN,/mattress-removal/minnesota/minneapolis/,301
/Minneapolis-MN/,/mattress-removal/minnesota/minneapolis/,301
/Baltimore-MD,/mattress-removal/maryland/baltimore/,301
/Baltimore-MD/,/mattress-removal/maryland/baltimore/,301
/boise-id,/mattress-removal/idaho/boise/,301
/boise-id/,/mattress-removal/idaho/boise/,301
/grand-forks-nd,/mattress-removal/north-dakota/grand-forks/,301
/grand-forks-nd/,/mattress-removal/north-dakota/grand-forks/,301
/Fargo-ND,/mattress-removal/north-dakota/fargo/,301
/Fargo-ND/,/mattress-removal/north-dakota/fargo/,301
/Missoula-MT,/mattress-removal/montana/missoula/,301
/Missoula-MT/,/mattress-removal/montana/missoula/,301
/pullman-wa,/mattress-removal/washington/pullman/,301
/pullman-wa/,/mattress-removal/washington/pullman/,301
/atlanta-ga,/mattress-removal/georgia/atlanta/,301
/atlanta-ga/,/mattress-removal/georgia/atlanta/,301
/fort-worth-tx,/mattress-removal/texas/dallas/fort-worth/,301
/fort-worth-tx/,/mattress-removal/texas/dallas/fort-worth/,301
/tyler-tx,/mattress-removal/texas/tyler/,301
/tyler-tx/,/mattress-removal/texas/tyler/,301
/hoover-al,/mattress-removal/alabama/birmingham/hoover/,301
/hoover-al/,/mattress-removal/alabama/birmingham/hoover/,301
/largo-fl,/mattress-removal/florida/tampa/largo/,301
/largo-fl/,/mattress-removal/florida/tampa/largo/,301
/lakewood-co,/mattress-removal/colorado/denver/lakewood/,301
/lakewood-co/,/mattress-removal/colorado/denver/lakewood/,301
/fort-smith-ar,/mattress-removal/arkansas/fort-smith/,301
/fort-smith-ar/,/mattress-removal/arkansas/fort-smith/,301
/binghamton-ny,/mattress-removal/new-york/binghamton/,301
/binghamton-ny/,/mattress-removal/new-york/binghamton/,301
/Tampa-FL,/mattress-removal/florida/tampa/,301
/Tampa-FL/,/mattress-removal/florida/tampa/,301
/medford-ma,/mattress-removal/massachusetts/boston/medford/,301
/medford-ma/,/mattress-removal/massachusetts/boston/medford/,301
/royal-oak-mi,/mattress-removal/michigan/detroit/royal-oak/,301
/royal-oak-mi/,/mattress-removal/michigan/detroit/royal-oak/,301
/shreveport-la,/mattress-removal/louisiana/shreveport/,301
/shreveport-la/,/mattress-removal/louisiana/shreveport/,301
/Hickory-NC,/mattress-removal/north-carolina/hickory/,301
/Hickory-NC/,/mattress-removal/north-carolina/hickory/,301
/kissimmee-fl,/mattress-removal/florida/orlando/kissimmee/,301
/kissimmee-fl/,/mattress-removal/florida/orlando/kissimmee/,301
/peoria-az,/mattress-removal/arizona/phoenix/peoria/,301
/peoria-az/,/mattress-removal/arizona/phoenix/peoria/,301
/Rochester-NY,/mattress-removal/new-york/rochester/,301
/Rochester-NY/,/mattress-removal/new-york/rochester/,301
/utica-ny,/mattress-removal/new-york/utica/,301
/utica-ny/,/mattress-removal/new-york/utica/,301
/Memphis-TN,/mattress-removal/tennessee/memphis/,301
/Memphis-TN/,/mattress-removal/tennessee/memphis/,301
/Omaha-NE,/mattress-removal/nebraska/omaha/,301
/Omaha-NE/,/mattress-removal/nebraska/omaha/,301
/new-braunfels-tx,/mattress-removal/texas/new-braunfels/,301
/new-braunfels-tx/,/mattress-removal/texas/new-braunfels/,301
/blacksburg-va,/mattress-removal/virginia/blacksburg/,301
/blacksburg-va/,/mattress-removal/virginia/blacksburg/,301
/brownsville-tx,/mattress-removal/texas/brownsville/,301
/brownsville-tx/,/mattress-removal/texas/brownsville/,301
/boca-raton-fl,/mattress-removal/florida/west-palm-beach/boca-raton/,301
/boca-raton-fl/,/mattress-removal/florida/west-palm-beach/boca-raton/,301
/waukesha-wi,/mattress-removal/wisconsin/milwaukee/waukesha/,301
/waukesha-wi/,/mattress-removal/wisconsin/milwaukee/waukesha/,301
/concord-nh,/mattress-removal/new-hampshire/concord/,301
/concord-nh/,/mattress-removal/new-hampshire/concord/,301
/Plano-TX,/mattress-removal/texas/dallas/plano/,301
/Plano-TX/,/mattress-removal/texas/dallas/plano/,301
/Frisco-TX,/mattress-removal/texas/dallas/frisco/,301
/Frisco-TX/,/mattress-removal/texas/dallas/frisco/,301
/Fayetteville-NC,/mattress-removal/north-carolina/fayetteville/,301
/Fayetteville-NC/,/mattress-removal/north-carolina/fayetteville/,301
/wilmington-de,/mattress-removal/delaware/wilmington/,301
/wilmington-de/,/mattress-removal/delaware/wilmington/,301
/longview-tx,/mattress-removal/texas/longview/,301
/longview-tx/,/mattress-removal/texas/longview/,301
/college-station-tx,/mattress-removal/texas/college-station/,301
/college-station-tx/,/mattress-removal/texas/college-station/,301
/lehi-ut,/mattress-removal/utah/salt-lake-city/lehi/,301
/lehi-ut/,/mattress-removal/utah/salt-lake-city/lehi/,301
/cape-coral-fl,/mattress-removal/florida/cape-coral/,301
/cape-coral-fl/,/mattress-removal/florida/cape-coral/,301
/edmond-ok,/mattress-removal/oklahoma/oklahoma-city/edmond/,301
/edmond-ok/,/mattress-removal/oklahoma/oklahoma-city/edmond/,301
/west-des-moines-ia,/mattress-removal/iowa/des-moines/west-des-moines/,301
/west-des-moines-ia/,/mattress-removal/iowa/des-moines/west-des-moines/,301
/saint-joseph-mo,/mattress-removal/missouri/st-joseph/,301
/saint-joseph-mo/,/mattress-removal/missouri/st-joseph/,301
/glendale-az,/mattress-removal/arizona/phoenix/glendale/,301
/glendale-az/,/mattress-removal/arizona/phoenix/glendale/,301
/lenexa-ks,/mattress-removal/kansas/kansas-city/lenexa/,301
/lenexa-ks/,/mattress-removal/kansas/kansas-city/lenexa/,301
/Santa-Fe-NM,/mattress-removal/new-mexico/santa-fe/,301
/Santa-Fe-NM/,/mattress-removal/new-mexico/santa-fe/,301
/biloxi-ms,/mattress-removal/mississippi/gulfport/biloxi/,301
/biloxi-ms/,/mattress-removal/mississippi/gulfport/biloxi/,301
/west-chester-pa,/mattress-removal/pennsylvania/philadelphia/west-chester/,301
/west-chester-pa/,/mattress-removal/pennsylvania/philadelphia/west-chester/,301
/paso-robles-ca,/mattress-removal/california/paso-robles/,301
/paso-robles-ca/,/mattress-removal/california/paso-robles/,301
/Albany-NY,/mattress-removal/new-york/albany/,301
/Albany-NY/,/mattress-removal/new-york/albany/,301
/Toledo-OH,/mattress-removal/ohio/toledo/,301
/Toledo-OH/,/mattress-removal/ohio/toledo/,301
/Bloomington-IN,/mattress-removal/indiana/bloomington/,301
/Bloomington-IN/,/mattress-removal/indiana/bloomington/,301
/lafayette-la,/mattress-removal/louisiana/lafayette/,301
/lafayette-la/,/mattress-removal/louisiana/lafayette/,301
/green-bay-wi,/mattress-removal/wisconsin/green-bay/,301
/green-bay-wi/,/mattress-removal/wisconsin/green-bay/,301
/laramie-wy,/mattress-removal/wyoming/laramie/,301
/laramie-wy/,/mattress-removal/wyoming/laramie/,301
/south-portland-me,/mattress-removal/maine/portland/south-portland/,301
/south-portland-me/,/mattress-removal/maine/portland/south-portland/,301
/waltham-ma,/mattress-removal/massachusetts/boston/waltham/,301
/waltham-ma/,/mattress-removal/massachusetts/boston/waltham/,301
/Denton-TX,/mattress-removal/texas/denton/,301
/Denton-TX/,/mattress-removal/texas/denton/,301
/nashua-nh,/mattress-removal/new-hampshire/nashua/,301
/nashua-nh/,/mattress-removal/new-hampshire/nashua/,301
/corona-ca,/mattress-removal/california/riverside/corona/,301
/corona-ca/,/mattress-removal/california/riverside/corona/,301
/troy-mi,/mattress-removal/michigan/detroit/troy/,301
/troy-mi/,/mattress-removal/michigan/detroit/troy/,301
/Durham-NC,/mattress-removal/north-carolina/durham/,301
/Durham-NC/,/mattress-removal/north-carolina/durham/,301
/lexington-ky,/mattress-removal/kentucky/lexington/,301
/lexington-ky/,/mattress-removal/kentucky/lexington/,301
/Greensboro-NC,/mattress-removal/north-carolina/greensboro/,301
/Greensboro-NC/,/mattress-removal/north-carolina/greensboro/,301
/Miami-FL,/mattress-removal/florida/miami/,301
/Miami-FL/,/mattress-removal/florida/miami/,301
/roswell-nm,/mattress-removal/new-mexico/roswell/,301
/roswell-nm/,/mattress-removal/new-mexico/roswell/,301
/Rancho-Cucamonga-CA,/mattress-removal/california/san-bernardino/rancho-cucamonga/,301
/Rancho-Cucamonga-CA/,/mattress-removal/california/san-bernardino/rancho-cucamonga/,301
/champaign-il,/mattress-removal/illinois/champaign/,301
/champaign-il/,/mattress-removal/illinois/champaign/,301
/fargo-nd,/mattress-removal/north-dakota/fargo/,301
/fargo-nd/,/mattress-removal/north-dakota/fargo/,301
/harrisburg-pa,/mattress-removal/pennsylvania/harrisburg/,301
/harrisburg-pa/,/mattress-removal/pennsylvania/harrisburg/,301
/bismarck-nd,/mattress-removal/north-dakota/bismarck/,301
/bismarck-nd/,/mattress-removal/north-dakota/bismarck/,301
/shawnee-ks,/mattress-removal/kansas/kansas-city/shawnee/,301
/shawnee-ks/,/mattress-removal/kansas/kansas-city/shawnee/,301
/Chattanooga-TN,/mattress-removal/tennessee/chattanooga/,301
/Chattanooga-TN/,/mattress-removal/tennessee/chattanooga/,301
/clearwater-fl,/mattress-removal/florida/tampa/clearwater/,301
/clearwater-fl/,/mattress-removal/florida/tampa/clearwater/,301
/Bozeman-MT,/mattress-removal/montana/bozeman/,301
/Bozeman-MT/,/mattress-removal/montana/bozeman/,301
/southaven-ms,/mattress-removal/mississippi/southaven/,301
/southaven-ms/,/mattress-removal/mississippi/southaven/,301
/beaumont-tx,/mattress-removal/texas/beaumont/,301
/beaumont-tx/,/mattress-removal/texas/beaumont/,301
/clifton-nj,/mattress-removal/new-jersey/paterson/clifton/,301
/clifton-nj/,/mattress-removal/new-jersey/paterson/clifton/,301
/Lynchburg-VA,/mattress-removal/virginia/lynchburg/,301
/Lynchburg-VA/,/mattress-removal/virginia/lynchburg/,301
/madison-wi,/mattress-removal/wisconsin/madison/,301
/madison-wi/,/mattress-removal/wisconsin/madison/,301
/enid-ok,/mattress-removal/oklahoma/enid/,301
/enid-ok/,/mattress-removal/oklahoma/enid/,301
/Charleston-WV,/mattress-removal/west-virginia/charleston/,301
/Charleston-WV/,/mattress-removal/west-virginia/charleston/,301
/Federal-Way-WA,/mattress-removal/washington/seattle/federal-way/,301
/Federal-Way-WA/,/mattress-removal/washington/seattle/federal-way/,301
/Mansfield-TX,/mattress-removal/texas/dallas/mansfield/,301
/Mansfield-TX/,/mattress-removal/texas/dallas/mansfield/,301
/parkersburg-wv,/mattress-removal/west-virginia/parkersburg/,301
/parkersburg-wv/,/mattress-removal/west-virginia/parkersburg/,301
/Nashville-TN,/mattress-removal/tennessee/nashville/,301
/Nashville-TN/,/mattress-removal/tennessee/nashville/,301
/new-orleans-la,/mattress-removal/louisiana/new-orleans/,301
/new-orleans-la/,/mattress-removal/louisiana/new-orleans/,301
/miami-fl,/mattress-removal/florida/miami/,301
/miami-fl/,/mattress-removal/florida/miami/,301
/Vancouver-WA,/mattress-removal/washington/vancouver/,301
/Vancouver-WA/,/mattress-removal/washington/vancouver/,301
/augusta-ga,/mattress-removal/georgia/augusta/,301
/augusta-ga/,/mattress-removal/georgia/augusta/,301
/casper-wy,/mattress-removal/wyoming/casper/,301
/casper-wy/,/mattress-removal/wyoming/casper/,301
/roanoke-va,/mattress-removal/virginia/roanoke/,301
/roanoke-va/,/mattress-removal/virginia/roanoke/,301
/wauwatosa-wi,/mattress-removal/wisconsin/milwaukee/wauwatosa/,301
/wauwatosa-wi/,/mattress-removal/wisconsin/milwaukee/wauwatosa/,301
/lynchburg-va,/mattress-removal/virginia/lynchburg/,301
/lynchburg-va/,/mattress-removal/virginia/lynchburg/,301
/la-crosse-wi,/mattress-removal/wisconsin/la-crosse/,301
/la-crosse-wi/,/mattress-removal/wisconsin/la-crosse/,301
/hollywood-fl,/mattress-removal/florida/miami/hollywood/,301
/hollywood-fl/,/mattress-removal/florida/miami/hollywood/,301
/jackson-tn,/mattress-removal/tennessee/jackson/,301
/jackson-tn/,/mattress-removal/tennessee/jackson/,301
/troy-ny,/mattress-removal/new-york/albany/troy/,301
/troy-ny/,/mattress-removal/new-york/albany/troy/,301
/rutland-vt,/mattress-removal/vermont/rutland/,301
/rutland-vt/,/mattress-removal/vermont/rutland/,301
/bakersfield-ca,/mattress-removal/california/bakersfield/,301
/bakersfield-ca/,/mattress-removal/california/bakersfield/,301
/El-Paso-TX,/mattress-removal/texas/el-paso/,301
/El-Paso-TX/,/mattress-removal/texas/el-paso/,301
/baltimore-md,/mattress-removal/maryland/baltimore/,301
/baltimore-md/,/mattress-removal/maryland/baltimore/,301
/marietta-ga,/mattress-removal/georgia/atlanta/marietta/,301
/marietta-ga/,/mattress-removal/georgia/atlanta/marietta/,301
/springfield-mo,/mattress-removal/missouri/springfield/,301
/springfield-mo/,/mattress-removal/missouri/springfield/,301
/mount-juliet-tn,/mattress-removal/tennessee/nashville/mount-juliet/,301
/mount-juliet-tn/,/mattress-removal/tennessee/nashville/mount-juliet/,301
/Saint-Petersburg-FL,/mattress-removal/florida/tampa/st-petersburg/,301
/Saint-Petersburg-FL/,/mattress-removal/florida/tampa/st-petersburg/,301
/Victoria-TX,/mattress-removal/texas/victoria/,301
/Victoria-TX/,/mattress-removal/texas/victoria/,301
/dover-de,/mattress-removal/delaware/dover/,301
/dover-de/,/mattress-removal/delaware/dover/,301
/Joplin-MO,/mattress-removal/missouri/joplin/,301
/Joplin-MO/,/mattress-removal/missouri/joplin/,301
/myrtle-beach-sc,/mattress-removal/south-carolina/myrtle-beach/,301
/myrtle-beach-sc/,/mattress-removal/south-carolina/myrtle-beach/,301
/jefferson-city-mo,/mattress-removal/missouri/jefferson-city/,301
/jefferson-city-mo/,/mattress-removal/missouri/jefferson-city/,301
/brookings-sd,/mattress-removal/south-dakota/brookings/,301
/brookings-sd/,/mattress-removal/south-dakota/brookings/,301
/wheeling-wv,/mattress-removal/west-virginia/wheeling/,301
/wheeling-wv/,/mattress-removal/west-virginia/wheeling/,301
/caldwell-id,/mattress-removal/idaho/boise/caldwell/,301
/caldwell-id/,/mattress-removal/idaho/boise/caldwell/,301
/waco-tx,/mattress-removal/texas/waco/,301
/waco-tx/,/mattress-removal/texas/waco/,301
/battle-creek-mi,/mattress-removal/michigan/battle-creek/,301
/battle-creek-mi/,/mattress-removal/michigan/battle-creek/,301
/port-saint-lucie-fl,/mattress-removal/florida/port-st-lucie/,301
/port-saint-lucie-fl/,/mattress-removal/florida/port-st-lucie/,301
/Mobile-AL,/mattress-removal/alabama/mobile/,301
/Mobile-AL/,/mattress-removal/alabama/mobile/,301
/norfolk-va,/mattress-removal/virginia/norfolk/,301
